Datetime,AG_MW, REGION
10-04-2022 11:00,4838,All Island
10-04-2022 11:15,4940,All Island
10-04-2022 11:30,4951,All Island
10-04-2022 11:45,4940,All Island
10-04-2022 12:00,5055,All Island
10-04-2022 12:15,5195,All Island
10-04-2022 12:30,5192,All Island
10-04-2022 12:45,5150,All Island
10-04-2022 13:00,5221,All Island
10-04-2022 13:15,5232,All Island
10-04-2022 13:30,5199,All Island
10-04-2022 13:45,5168,All Island
10-04-2022 14:00,5129,All Island
10-04-2022 14:15,5096,All Island
10-04-2022 14:30,5067,All Island
10-04-2022 14:45,5062,All Island
10-04-2022 15:00,5056,All Island
10-04-2022 15:15,5034,All Island
10-04-2022 15:30,5025,All Island
10-04-2022 15:45,5045,All Island
10-04-2022 16:00,5070,All Island
10-04-2022 16:15,5092,All Island
10-04-2022 16:30,5139,All Island
10-04-2022 16:45,5158,All Island
10-04-2022 17:00,5211,All Island
10-04-2022 17:15,5216,All Island
10-04-2022 17:30,5288,All Island
10-04-2022 17:45,5262,All Island
10-04-2022 18:00,5231,All Island
10-04-2022 18:15,5198,All Island
10-04-2022 18:30,5201,All Island
10-04-2022 18:45,5160,All Island
10-04-2022 19:00,5166,All Island
10-04-2022 19:15,5167,All Island
10-04-2022 19:30,5127,All Island
10-04-2022 19:45,5115,All Island
10-04-2022 20:00,5094,All Island
10-04-2022 20:15,5155,All Island
10-04-2022 20:30,5142,All Island
10-04-2022 20:45,5154,All Island
10-04-2022 21:00,5139,All Island
10-04-2022 21:15,5114,All Island
10-04-2022 21:30,5001,All Island
10-04-2022 21:45,4906,All Island
10-04-2022 22:00,4763,All Island
10-04-2022 22:15,4665,All Island
10-04-2022 22:30,4622,All Island
10-04-2022 22:45,4524,All Island
10-04-2022 23:00,4427,All Island
10-04-2022 23:15,4339,All Island
10-04-2022 23:30,4236,All Island
10-04-2022 23:45,4157,All Island
11-04-2022 00:00,4096,All Island
11-04-2022 00:15,4117,All Island
11-04-2022 00:30,4098,All Island
11-04-2022 00:45,4043,All Island
11-04-2022 01:00,4010,All Island
11-04-2022 01:15,3984,All Island
11-04-2022 01:30,3923,All Island
11-04-2022 01:45,3899,All Island
11-04-2022 02:00,3879,All Island
11-04-2022 02:15,3888,All Island
11-04-2022 02:30,3855,All Island
11-04-2022 02:45,3817,All Island
11-04-2022 03:00,3807,All Island
11-04-2022 03:15,3778,All Island
11-04-2022 03:30,3747,All Island
11-04-2022 03:45,3744,All Island
11-04-2022 04:00,3739,All Island
11-04-2022 04:15,3762,All Island
11-04-2022 04:30,3760,All Island
11-04-2022 04:45,3756,All Island
11-04-2022 05:00,3810,All Island
11-04-2022 05:15,3856,All Island
11-04-2022 05:30,3888,All Island
11-04-2022 05:45,3935,All Island
11-04-2022 06:00,3977,All Island
11-04-2022 06:15,4160,All Island
11-04-2022 06:30,4249,All Island
11-04-2022 06:45,4388,All Island
11-04-2022 07:00,4551,All Island
11-04-2022 07:15,4815,All Island
11-04-2022 07:30,4982,All Island
11-04-2022 07:45,5101,All Island
11-04-2022 08:00,5211,All Island
11-04-2022 08:15,5391,All Island
11-04-2022 08:30,5497,All Island
11-04-2022 08:45,5568,All Island
11-04-2022 09:00,5574,All Island
11-04-2022 09:15,5529,All Island
11-04-2022 09:30,5481,All Island
11-04-2022 09:45,5435,All Island
11-04-2022 10:00,5348,All Island
11-04-2022 10:15,5346,All Island
11-04-2022 10:30,5346,All Island
11-04-2022 10:45,5302,All Island
11-04-2022 11:00,5343,All Island
11-04-2022 11:15,5474,All Island
11-04-2022 11:30,5550,All Island
11-04-2022 11:45,5526,All Island
11-04-2022 12:00,5471,All Island
11-04-2022 12:15,5466,All Island
11-04-2022 12:30,5453,All Island
11-04-2022 12:45,5331,All Island
11-04-2022 13:00,5366,All Island
11-04-2022 13:15,5432,All Island
11-04-2022 13:30,5359,All Island
11-04-2022 13:45,5335,All Island
11-04-2022 14:00,5256,All Island
11-04-2022 14:15,5215,All Island
11-04-2022 14:30,5201,All Island
11-04-2022 14:45,5210,All Island
11-04-2022 15:00,5100,All Island
11-04-2022 15:15,5113,All Island
11-04-2022 15:30,5198,All Island
11-04-2022 15:45,5287,All Island
11-04-2022 16:00,5354,All Island
11-04-2022 16:15,5405,All Island
11-04-2022 16:30,5527,All Island
11-04-2022 16:45,5649,All Island
11-04-2022 17:00,5753,All Island
11-04-2022 17:15,5828,All Island
11-04-2022 17:30,5865,All Island
11-04-2022 17:45,5916,All Island
11-04-2022 18:00,5887,All Island
11-04-2022 18:15,5838,All Island
11-04-2022 18:30,5761,All Island
11-04-2022 18:45,5649,All Island
11-04-2022 19:00,5594,All Island
11-04-2022 19:15,5545,All Island
11-04-2022 19:30,5444,All Island
11-04-2022 19:45,5322,All Island
11-04-2022 20:00,5366,All Island
11-04-2022 20:15,5421,All Island
11-04-2022 20:30,5405,All Island
11-04-2022 20:45,5360,All Island
11-04-2022 21:00,5268,All Island
11-04-2022 21:15,5150,All Island
11-04-2022 21:30,4951,All Island
11-04-2022 21:45,4746,All Island
11-04-2022 22:00,4583,All Island
11-04-2022 22:15,4364,All Island
11-04-2022 22:30,4179,All Island
11-04-2022 22:45,3980,All Island
11-04-2022 23:00,3786,All Island
11-04-2022 23:15,3761,All Island
11-04-2022 23:30,3739,All Island
11-04-2022 23:45,3717,All Island
12-04-2022 00:00,3795,All Island
12-04-2022 00:15,3800,All Island
12-04-2022 00:30,3756,All Island
12-04-2022 00:45,3643,All Island
12-04-2022 01:00,3557,All Island
12-04-2022 01:15,3614,All Island
12-04-2022 01:30,3645,All Island
12-04-2022 01:45,3693,All Island
12-04-2022 02:00,3600,All Island
12-04-2022 02:15,3520,All Island
12-04-2022 02:30,3462,All Island
12-04-2022 02:45,3442,All Island
12-04-2022 03:00,3388,All Island
12-04-2022 03:15,3333,All Island
12-04-2022 03:30,3253,All Island
12-04-2022 03:45,3242,All Island
12-04-2022 04:00,3292,All Island
12-04-2022 04:15,3366,All Island
12-04-2022 04:30,3432,All Island
12-04-2022 04:45,3503,All Island
12-04-2022 05:00,3610,All Island
12-04-2022 05:15,3746,All Island
12-04-2022 05:30,3800,All Island
12-04-2022 05:45,3900,All Island
12-04-2022 06:00,4018,All Island
12-04-2022 06:15,4182,All Island
12-04-2022 06:30,4160,All Island
12-04-2022 06:45,4206,All Island
12-04-2022 07:00,4285,All Island
12-04-2022 07:15,4434,All Island
12-04-2022 07:30,4480,All Island
12-04-2022 07:45,4558,All Island
12-04-2022 08:00,4653,All Island
12-04-2022 08:15,4777,All Island
12-04-2022 08:30,4793,All Island
12-04-2022 08:45,4877,All Island
12-04-2022 09:00,4945,All Island
12-04-2022 09:15,4989,All Island
12-04-2022 09:30,5015,All Island
12-04-2022 09:45,5020,All Island
12-04-2022 10:00,5032,All Island
12-04-2022 10:15,4981,All Island
12-04-2022 10:30,4985,All Island
12-04-2022 10:45,4978,All Island
12-04-2022 11:00,4938,All Island
12-04-2022 11:15,4957,All Island
12-04-2022 11:30,4952,All Island
12-04-2022 11:45,4965,All Island
12-04-2022 12:00,4980,All Island
12-04-2022 12:15,5002,All Island
12-04-2022 12:30,4983,All Island
12-04-2022 12:45,5029,All Island
12-04-2022 13:00,5019,All Island
12-04-2022 13:15,5071,All Island
12-04-2022 13:30,5037,All Island
12-04-2022 13:45,5047,All Island
12-04-2022 14:00,5020,All Island
12-04-2022 14:15,5030,All Island
12-04-2022 14:30,4994,All Island
12-04-2022 14:45,4978,All Island
12-04-2022 15:00,4965,All Island
12-04-2022 15:15,4961,All Island
12-04-2022 15:30,4988,All Island
12-04-2022 15:45,5007,All Island
12-04-2022 16:00,5033,All Island
12-04-2022 16:15,5042,All Island
12-04-2022 16:30,5104,All Island
12-04-2022 16:45,5209,All Island
12-04-2022 17:00,5214,All Island
12-04-2022 17:15,5297,All Island
12-04-2022 17:30,5305,All Island
12-04-2022 17:45,5298,All Island
12-04-2022 18:00,5258,All Island
12-04-2022 18:15,5192,All Island
12-04-2022 18:30,5130,All Island
12-04-2022 18:45,5065,All Island
12-04-2022 19:00,4982,All Island
12-04-2022 19:15,4937,All Island
12-04-2022 19:30,4904,All Island
12-04-2022 19:45,4855,All Island
12-04-2022 20:00,4841,All Island
12-04-2022 20:15,4829,All Island
12-04-2022 20:30,4832,All Island
12-04-2022 20:45,4854,All Island
12-04-2022 21:00,4849,All Island
12-04-2022 21:15,4737,All Island
12-04-2022 21:30,4611,All Island
12-04-2022 21:45,4480,All Island
12-04-2022 22:00,4445,All Island
12-04-2022 22:15,4391,All Island
12-04-2022 22:30,4322,All Island
12-04-2022 22:45,4176,All Island
12-04-2022 23:00,4068,All Island
12-04-2022 23:15,4038,All Island
12-04-2022 23:30,3928,All Island
12-04-2022 23:45,3763,All Island
13-04-2022 00:00,3626,All Island
13-04-2022 00:15,3626,All Island
13-04-2022 00:30,3704,All Island
13-04-2022 00:45,3677,All Island
13-04-2022 01:00,3653,All Island
13-04-2022 01:15,3647,All Island
13-04-2022 01:30,3626,All Island
13-04-2022 01:45,3569,All Island
13-04-2022 02:00,3507,All Island
13-04-2022 02:15,3500,All Island
13-04-2022 02:30,3470,All Island
13-04-2022 02:45,3449,All Island
13-04-2022 03:00,3430,All Island
13-04-2022 03:15,3414,All Island
13-04-2022 03:30,3387,All Island
13-04-2022 03:45,3379,All Island
13-04-2022 04:00,3360,All Island
13-04-2022 04:15,3444,All Island
13-04-2022 04:30,3509,All Island
13-04-2022 04:45,3588,All Island
13-04-2022 05:00,3694,All Island
13-04-2022 05:15,3823,All Island
13-04-2022 05:30,3853,All Island
13-04-2022 05:45,4002,All Island
13-04-2022 06:00,4197,All Island
13-04-2022 06:15,4374,All Island
13-04-2022 06:30,4448,All Island
13-04-2022 06:45,4469,All Island
13-04-2022 07:00,4551,All Island
13-04-2022 07:15,4716,All Island
13-04-2022 07:30,4837,All Island
13-04-2022 07:45,4741,All Island
13-04-2022 08:00,4815,All Island
13-04-2022 08:15,4913,All Island
13-04-2022 08:30,4917,All Island
13-04-2022 08:45,4915,All Island
13-04-2022 09:00,4924,All Island
13-04-2022 09:15,4938,All Island
13-04-2022 09:30,4946,All Island
13-04-2022 09:45,4935,All Island
13-04-2022 10:00,4916,All Island
13-04-2022 10:15,4893,All Island
13-04-2022 10:30,4890,All Island
13-04-2022 10:45,4879,All Island
13-04-2022 11:00,4877,All Island
13-04-2022 11:15,4850,All Island
13-04-2022 11:30,4830,All Island
13-04-2022 11:45,4815,All Island
13-04-2022 12:00,4817,All Island
13-04-2022 12:15,4815,All Island
13-04-2022 12:30,4824,All Island
13-04-2022 12:45,4819,All Island
13-04-2022 13:00,4820,All Island
13-04-2022 13:15,4767,All Island
13-04-2022 13:30,4711,All Island
13-04-2022 13:45,4702,All Island
13-04-2022 14:00,4672,All Island
13-04-2022 14:15,4675,All Island
13-04-2022 14:30,4662,All Island
13-04-2022 14:45,4642,All Island
13-04-2022 15:00,4642,All Island
13-04-2022 15:15,4639,All Island
13-04-2022 15:30,4647,All Island
13-04-2022 15:45,4654,All Island
13-04-2022 16:00,4664,All Island
13-04-2022 16:15,4703,All Island
13-04-2022 16:30,4731,All Island
13-04-2022 16:45,4782,All Island
13-04-2022 17:00,4827,All Island
13-04-2022 17:15,4868,All Island
13-04-2022 17:30,4896,All Island
13-04-2022 17:45,4908,All Island
13-04-2022 18:00,4954,All Island
13-04-2022 18:15,4961,All Island
13-04-2022 18:30,4970,All Island
13-04-2022 18:45,4930,All Island
13-04-2022 19:00,4842,All Island
13-04-2022 19:15,4863,All Island
13-04-2022 19:30,4912,All Island
13-04-2022 19:45,4968,All Island
13-04-2022 20:00,4979,All Island
13-04-2022 20:15,4925,All Island
13-04-2022 20:30,4865,All Island
13-04-2022 20:45,4902,All Island
13-04-2022 21:00,5052,All Island
13-04-2022 21:15,5049,All Island
13-04-2022 21:30,4883,All Island
13-04-2022 21:45,4676,All Island
13-04-2022 22:00,4636,All Island
13-04-2022 22:15,4601,All Island
13-04-2022 22:30,4399,All Island
13-04-2022 22:45,4192,All Island
13-04-2022 23:00,3994,All Island
13-04-2022 23:15,3950,All Island
13-04-2022 23:30,3909,All Island
13-04-2022 23:45,3970,All Island
14-04-2022 00:00,4098,All Island
14-04-2022 00:15,4164,All Island
14-04-2022 00:30,4063,All Island
14-04-2022 00:45,3941,All Island
14-04-2022 01:00,3978,All Island
14-04-2022 01:15,4012,All Island
14-04-2022 01:30,4050,All Island
14-04-2022 01:45,4019,All Island
14-04-2022 02:00,3929,All Island
14-04-2022 02:15,3842,All Island
14-04-2022 02:30,3786,All Island
14-04-2022 02:45,3812,All Island
14-04-2022 03:00,3855,All Island
14-04-2022 03:15,3893,All Island
14-04-2022 03:30,3848,All Island
14-04-2022 03:45,3817,All Island
14-04-2022 04:00,3825,All Island
14-04-2022 04:15,3877,All Island
14-04-2022 04:30,3801,All Island
14-04-2022 04:45,3861,All Island
14-04-2022 05:00,3958,All Island
14-04-2022 05:15,4095,All Island
14-04-2022 05:30,4111,All Island
14-04-2022 05:45,4161,All Island
14-04-2022 06:00,4292,All Island
14-04-2022 06:15,4420,All Island
14-04-2022 06:30,4326,All Island
14-04-2022 06:45,4437,All Island
14-04-2022 07:00,4530,All Island
14-04-2022 07:15,4760,All Island
14-04-2022 07:30,4883,All Island
14-04-2022 07:45,5013,All Island
14-04-2022 08:00,5193,All Island
14-04-2022 08:15,5285,All Island
14-04-2022 08:30,5334,All Island
14-04-2022 08:45,5361,All Island
14-04-2022 09:00,5392,All Island
14-04-2022 09:15,5394,All Island
14-04-2022 09:30,5334,All Island
14-04-2022 09:45,5316,All Island
14-04-2022 10:00,5385,All Island
14-04-2022 10:15,5474,All Island
14-04-2022 10:30,5460,All Island
14-04-2022 10:45,5474,All Island
14-04-2022 11:00,5564,All Island
14-04-2022 11:15,5651,All Island
14-04-2022 11:30,5634,All Island
14-04-2022 11:45,5580,All Island
14-04-2022 12:00,5604,All Island
14-04-2022 12:15,5620,All Island
14-04-2022 12:30,5632,All Island
14-04-2022 12:45,5546,All Island
14-04-2022 13:00,5631,All Island
14-04-2022 13:15,5584,All Island
14-04-2022 13:30,5471,All Island
14-04-2022 13:45,5358,All Island
14-04-2022 14:00,5397,All Island
14-04-2022 14:15,5470,All Island
14-04-2022 14:30,5442,All Island
14-04-2022 14:45,5459,All Island
14-04-2022 15:00,5444,All Island
14-04-2022 15:15,5461,All Island
14-04-2022 15:30,5450,All Island
14-04-2022 15:45,5457,All Island
14-04-2022 16:00,5444,All Island
14-04-2022 16:15,5488,All Island
14-04-2022 16:30,5565,All Island
14-04-2022 16:45,5614,All Island
14-04-2022 17:00,5589,All Island
14-04-2022 17:15,5654,All Island
14-04-2022 17:30,5665,All Island
14-04-2022 17:45,5666,All Island
14-04-2022 18:00,5635,All Island
14-04-2022 18:15,5612,All Island
14-04-2022 18:30,5549,All Island
14-04-2022 18:45,5504,All Island
14-04-2022 19:00,5466,All Island
14-04-2022 19:15,5484,All Island
14-04-2022 19:30,5439,All Island
14-04-2022 19:45,5402,All Island
14-04-2022 20:00,5361,All Island
14-04-2022 20:15,5353,All Island
14-04-2022 20:30,5411,All Island
14-04-2022 20:45,5457,All Island
14-04-2022 21:00,5469,All Island
14-04-2022 21:15,5393,All Island
14-04-2022 21:30,5304,All Island
14-04-2022 21:45,5198,All Island
14-04-2022 22:00,5072,All Island
14-04-2022 22:15,4994,All Island
14-04-2022 22:30,4877,All Island
14-04-2022 22:45,4770,All Island
14-04-2022 23:00,4655,All Island
14-04-2022 23:15,4549,All Island
14-04-2022 23:30,4373,All Island
14-04-2022 23:45,4234,All Island
15-04-2022 00:00,4188,All Island
15-04-2022 00:15,4175,All Island
15-04-2022 00:30,4080,All Island
15-04-2022 00:45,3997,All Island
15-04-2022 01:00,3959,All Island
15-04-2022 01:15,3961,All Island
15-04-2022 01:30,3959,All Island
15-04-2022 01:45,3964,All Island
15-04-2022 02:00,3841,All Island
15-04-2022 02:15,3754,All Island
15-04-2022 02:30,3715,All Island
15-04-2022 02:45,3651,All Island
15-04-2022 03:00,3679,All Island
15-04-2022 03:15,3747,All Island
15-04-2022 03:30,3665,All Island
15-04-2022 03:45,3610,All Island
15-04-2022 04:00,3609,All Island
15-04-2022 04:15,3618,All Island
15-04-2022 04:30,3615,All Island
15-04-2022 04:45,3592,All Island
15-04-2022 05:00,3647,All Island
15-04-2022 05:15,3739,All Island
15-04-2022 05:30,3747,All Island
15-04-2022 05:45,3803,All Island
15-04-2022 06:00,3901,All Island
15-04-2022 06:15,3996,All Island
15-04-2022 06:30,4122,All Island
15-04-2022 06:45,4215,All Island
15-04-2022 07:00,4239,All Island
15-04-2022 07:15,4272,All Island
15-04-2022 07:30,4298,All Island
15-04-2022 07:45,4408,All Island
15-04-2022 08:00,4501,All Island
15-04-2022 08:15,4566,All Island
15-04-2022 08:30,4583,All Island
15-04-2022 08:45,4589,All Island
15-04-2022 09:00,4573,All Island
15-04-2022 09:15,4554,All Island
15-04-2022 09:30,4524,All Island
15-04-2022 09:45,4535,All Island
15-04-2022 10:00,4559,All Island
15-04-2022 10:15,4567,All Island
15-04-2022 10:30,4558,All Island
15-04-2022 10:45,4569,All Island
15-04-2022 11:00,4574,All Island
15-04-2022 11:15,4655,All Island
15-04-2022 11:30,4680,All Island
15-04-2022 11:45,4608,All Island
15-04-2022 12:00,4564,All Island
15-04-2022 12:15,4555,All Island
15-04-2022 12:30,4553,All Island
15-04-2022 12:45,4552,All Island
15-04-2022 13:00,4534,All Island
15-04-2022 13:15,4505,All Island
15-04-2022 13:30,4443,All Island
15-04-2022 13:45,4405,All Island
15-04-2022 14:00,4373,All Island
15-04-2022 14:15,4362,All Island
15-04-2022 14:30,4308,All Island
15-04-2022 14:45,4272,All Island
15-04-2022 15:00,4244,All Island
15-04-2022 15:15,4223,All Island
15-04-2022 15:30,4199,All Island
15-04-2022 15:45,4171,All Island
15-04-2022 16:00,4169,All Island
15-04-2022 16:15,4223,All Island
15-04-2022 16:30,4313,All Island
15-04-2022 16:45,4442,All Island
15-04-2022 17:00,4421,All Island
15-04-2022 17:15,4450,All Island
15-04-2022 17:30,4468,All Island
15-04-2022 17:45,4486,All Island
15-04-2022 18:00,4469,All Island
15-04-2022 18:15,4454,All Island
15-04-2022 18:30,4429,All Island
15-04-2022 18:45,4384,All Island
15-04-2022 19:00,4351,All Island
15-04-2022 19:15,4318,All Island
15-04-2022 19:30,4271,All Island
15-04-2022 19:45,4268,All Island
15-04-2022 20:00,4280,All Island
15-04-2022 20:15,4304,All Island
15-04-2022 20:30,4244,All Island
15-04-2022 20:45,4283,All Island
15-04-2022 21:00,4335,All Island
15-04-2022 21:15,4359,All Island
15-04-2022 21:30,4222,All Island
15-04-2022 21:45,4124,All Island
15-04-2022 22:00,4075,All Island
15-04-2022 22:15,4047,All Island
15-04-2022 22:30,4011,All Island
15-04-2022 22:45,3864,All Island
15-04-2022 23:00,3942,All Island
15-04-2022 23:15,3791,All Island
15-04-2022 23:30,3708,All Island
15-04-2022 23:45,3705,All Island
16-04-2022 00:00,3728,All Island
16-04-2022 00:15,3791,All Island
16-04-2022 00:30,3742,All Island
16-04-2022 00:45,3707,All Island
16-04-2022 01:00,3730,All Island
16-04-2022 01:15,3785,All Island
16-04-2022 01:30,3782,All Island
16-04-2022 01:45,3806,All Island
16-04-2022 02:00,3775,All Island
16-04-2022 02:15,3811,All Island
16-04-2022 02:30,3746,All Island
16-04-2022 02:45,3753,All Island
16-04-2022 03:00,3795,All Island
16-04-2022 03:15,3853,All Island
16-04-2022 03:30,3839,All Island
16-04-2022 03:45,3814,All Island
